GeneID,padj,pvalue,stat,baseMean,Gene Symbol,Description
29802,3.23E-06,1.54E-07,31.379097,100.25,VPREB3,V-set pre-B cell surrogate light chain 3
11314,3.29E-06,1.56E-07,31.340914,673.31,CD300A,CD300a molecule
272,3.32E-06,1.58E-07,31.319731,883.11,AMPD3,adenosine monophosphate deaminase 3
23199,3.36E-06,1.60E-07,31.297468,5626.36,GSE1,Gse1 coiled-coil protein
916,3.41E-06,1.62E-07,31.266824,1142.63,CD3E,CD3 epsilon subunit of T-cell receptor complex
3575,3.42E-06,1.63E-07,31.258255,4592.79,IL7R,interleukin 7 receptor
1901,3.43E-06,1.64E-07,31.249336,2146.74,S1PR1,sphingosine-1-phosphate receptor 1
105373780,3.43E-06,1.64E-07,31.248078,15.65,LOC105373780,proline-rich protein 18-like
6789,3.46E-06,1.66E-07,31.227173,3301.18,STK4,serine/threonine kinase 4
7136,3.46E-06,1.66E-07,31.224104,29.41,TNNI2,"troponin I2, fast skeletal type"
6533,3.47E-06,1.66E-07,31.221607,1415.66,SLC6A6,solute carrier family 6 member 6
1441,3.48E-06,1.67E-07,31.212779,2154.13,CSF3R,colony stimulating factor 3 receptor
80173,3.48E-06,1.67E-07,31.214136,1087.75,IFT74,intraflagellar transport 74
100188949,3.48E-06,1.67E-07,31.208981,124.35,LINC00426,long intergenic non-protein coding RNA 426
440854,3.50E-06,1.68E-07,31.193401,17.97,CAPN14,calpain 14
730130,3.51E-06,1.69E-07,31.185418,74.45,TMEM229A,transmembrane protein 229A
84141,3.55E-06,1.71E-07,31.160026,71.45,EVA1A,"eva-1 homolog A, regulator of programmed cell death"
55806,3.55E-06,1.71E-07,31.160588,1951.43,HR,HR lysine demethylase and nuclear receptor corepressor
9778,3.59E-06,1.73E-07,31.137965,3453.21,KIAA0232,KIAA0232
2,3.59E-06,1.73E-07,31.138657,55771.88,A2M,alpha-2-macroglobulin
100507419,3.66E-06,1.77E-07,31.097282,419.32,MMP25-AS1,MMP25 antisense RNA 1
925,3.70E-06,1.79E-07,31.073688,785.97,CD8A,CD8a molecule
10663,3.76E-06,1.82E-07,31.036236,348.53,CXCR6,C-X-C motif chemokine receptor 6
2909,3.90E-06,1.89E-07,30.965156,5276.86,ARHGAP35,Rho GTPase activating protein 35
1836,3.92E-06,1.90E-07,30.951561,18538.37,SLC26A2,solute carrier family 26 member 2
79634,3.92E-06,1.90E-07,30.947399,1145.05,SCRN3,secernin 3
65244,3.92E-06,1.91E-07,30.946432,1583.68,SPATS2,spermatogenesis associated serine rich 2
25902,3.92E-06,1.91E-07,30.944594,712.12,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
1240,4.04E-06,1.96E-07,30.885469,1288.79,CMKLR1,chemerin chemokine-like receptor 1
79368,4.06E-06,1.98E-07,30.87453,447.3,FCRL2,Fc receptor like 2
57085,4.07E-06,1.98E-07,30.865918,999.08,AGTRAP,angiotensin II receptor associated protein
3128,4.12E-06,2.01E-07,30.841272,1855.26,HLA-DRB6,"major histocompatibility complex, class II, DR beta 6 (pseudogene)"
3000,4.13E-06,2.02E-07,30.833738,42.53,GUCY2D,"guanylate cyclase 2D, retinal"
54793,4.16E-06,2.03E-07,30.815677,2773.43,KCTD9,potassium channel tetramerization domain containing 9
6096,4.17E-06,2.04E-07,30.808251,141.16,RORB,RAR related orphan receptor B
4976,4.19E-06,2.05E-07,30.797645,4034.91,OPA1,OPA1 mitochondrial dynamin like GTPase
256364,4.19E-06,2.05E-07,30.796265,2723.02,EML3,EMAP like 3
160364,4.19E-06,2.05E-07,30.798934,225.82,CLEC12A,C-type lectin domain family 12 member A
941,4.22E-06,2.07E-07,30.778791,57.95,CD80,CD80 molecule
57477,4.26E-06,2.09E-07,30.7598,778.75,SHROOM4,shroom family member 4
105373148,4.28E-06,2.10E-07,30.749547,29.7,LOC105373148,uncharacterized LOC105373148
27185,4.30E-06,2.12E-07,30.733098,234.92,DISC1,DISC1 scaffold protein
11219,4.30E-06,2.12E-07,30.733067,35.64,TREX2,three prime repair exonuclease 2
284486,4.32E-06,2.13E-07,30.722151,37.91,THEM5,thioesterase superfamily member 5
23554,4.34E-06,2.14E-07,30.714117,1896.1,TSPAN12,tetraspanin 12
102724571,4.36E-06,2.15E-07,30.70259,22.08,LNCTAM34A,long non coding transcriptional activator of miR34a
6494,4.39E-06,2.17E-07,30.686937,2654.12,SIPA1,signal-induced proliferation-associated 1
112268431,4.42E-06,2.18E-07,30.673253,25.97,LOC112268431,uncharacterized LOC112268431
79781,4.57E-06,2.26E-07,30.603385,51.96,IQCA1,IQ motif containing with AAA domain 1
257000,4.57E-06,2.26E-07,30.601611,111.32,TINCR,TINCR ubiquitin domain containing
3075,4.59E-06,2.28E-07,30.590373,6142.87,CFH,complement factor H
201294,4.59E-06,2.28E-07,30.588629,2166.49,UNC13D,unc-13 homolog D
54961,4.69E-06,2.33E-07,30.543975,2231.65,SSH3,slingshot protein phosphatase 3
114902,4.73E-06,2.36E-07,30.522815,376.61,C1QTNF5,C1q and TNF related 5
83552,4.73E-06,2.36E-07,30.522815,376.61,MFRP,membrane frizzled-related protein
79623,4.76E-06,2.37E-07,30.510745,112.26,GALNT14,polypeptide N-acetylgalactosaminyltransferase 14
28643,4.77E-06,2.38E-07,30.505342,11.54,TRAV38-2DV8,T cell receptor alpha variable 38-2/delta variable 8
101927243,4.81E-06,2.40E-07,30.484006,15.77,LOC101927243,uncharacterized LOC101927243
29940,4.82E-06,2.41E-07,30.477059,1657.57,DSE,dermatan sulfate epimerase
3240,4.82E-06,2.41E-07,30.476959,108.25,HP,haptoglobin
2530,4.85E-06,2.42E-07,30.465184,1747.87,FUT8,fucosyltransferase 8
339541,4.87E-06,2.44E-07,30.454133,145.09,ARMH1,armadillo like helical domain containing 1
28622,4.90E-06,2.45E-07,30.441313,42.78,TRBJ2-7,T cell receptor beta joining 2-7
5164,4.90E-06,2.46E-07,30.439009,2448.92,PDK2,pyruvate dehydrogenase kinase 2
144809,4.94E-06,2.48E-07,30.4187,44.04,FAM216B,family with sequence similarity 216 member B
79852,4.97E-06,2.50E-07,30.407453,22.27,EPHX3,epoxide hydrolase 3
7472,5.01E-06,2.52E-07,30.388189,81.52,WNT2,Wnt family member 2
105371098,5.02E-06,2.52E-07,30.385244,17.67,LOC105371098,
114614,5.02E-06,2.53E-07,30.38182,103.1,MIR155HG,MIR155 host gene
3134,5.09E-06,2.56E-07,30.35315,8227.23,HLA-F,"major histocompatibility complex, class I, F"
105376244,5.13E-06,2.59E-07,30.331644,22.64,LOC105376244,uncharacterized LOC105376244
116159,5.13E-06,2.59E-07,30.332677,1076.16,CYYR1,cysteine and tyrosine rich 1
10261,5.16E-06,2.60E-07,30.321392,853.09,IGSF6,immunoglobulin superfamily member 6
2334,5.17E-06,2.62E-07,30.312837,49.39,AFF2,ALF transcription elongation factor 2
84876,5.20E-06,2.63E-07,30.302367,741.73,ORAI1,ORAI calcium release-activated calcium modulator 1
107986855,5.20E-06,2.63E-07,30.300177,11.89,LOC107986855,uncharacterized LOC107986855
1230,5.23E-06,2.65E-07,30.284511,706.63,CCR1,C-C motif chemokine receptor 1
28692,5.25E-06,2.66E-07,30.278403,11.25,TRAV1-2,T cell receptor alpha variable 1-2
84896,5.27E-06,2.68E-07,30.267532,2735.13,ATAD1,ATPase family AAA domain containing 1
107985074,5.27E-06,2.68E-07,30.265893,16.15,LOC107985074,uncharacterized LOC107985074
256714,5.28E-06,2.69E-07,30.260169,108.24,MAP7D2,MAP7 domain containing 2
3479,5.33E-06,2.71E-07,30.239469,1311.98,IGF1,insulin like growth factor 1
10643,5.36E-06,2.73E-07,30.228799,45.14,IGF2BP3,insulin like growth factor 2 mRNA binding protein 3
105376032,5.37E-06,2.74E-07,30.219665,23.7,LOC105376032,uncharacterized LOC105376032
5152,5.37E-06,2.74E-07,30.218502,5363.81,PDE9A,phosphodiesterase 9A
286133,5.38E-06,2.75E-07,30.214289,3122.03,SCARA5,scavenger receptor class A member 5
105371470,5.39E-06,2.76E-07,30.20935,9.33,LOC105371470,uncharacterized LOC105371470
3117,5.42E-06,2.77E-07,30.197801,4218.3,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1"
5644,5.44E-06,2.78E-07,30.188596,55.51,PRSS1,serine protease 1
127943,5.60E-06,2.87E-07,30.125054,30.15,FCRLB,Fc receptor like B
9697,5.60E-06,2.87E-07,30.124825,4125.22,TRAM2,translocation associated membrane protein 2
28583,5.60E-06,2.87E-07,30.125576,20.84,TRBV10-3,T cell receptor beta variable 10-3
115111,5.62E-06,2.88E-07,30.1176,59.96,SLC26A7,solute carrier family 26 member 7
2829,5.66E-06,2.91E-07,30.101173,198.87,XCR1,X-C motif chemokine receptor 1
3091,5.67E-06,2.91E-07,30.096456,7036.33,HIF1A,hypoxia inducible factor 1 subunit alpha
28563,5.74E-06,2.96E-07,30.068868,12.24,TRBV24-1,T cell receptor beta variable 24-1
170692,5.80E-06,2.99E-07,30.045108,25.71,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18
6289,5.85E-06,3.02E-07,30.02891,135.4,SAA2,serum amyloid A2
54625,5.86E-06,3.02E-07,30.023377,5413.74,PARP14,poly(ADP-ribose) polymerase family member 14
1738,5.87E-06,3.03E-07,30.016014,5537.57,DLD,dihydrolipoamide dehydrogenase
643911,5.93E-06,3.06E-07,29.996175,23.34,CRNDE,colorectal neoplasia differentially expressed
123920,5.93E-06,3.07E-07,29.992958,1298.49,CMTM3,CKLF like MARVEL transmembrane domain containing 3
79085,5.93E-06,3.07E-07,29.991922,6728.4,SLC25A23,solute carrier family 25 member 23
8539,5.94E-06,3.08E-07,29.988758,5475.42,API5,apoptosis inhibitor 5
28606,5.96E-06,3.09E-07,29.98019,18.21,TRBV6-1,T cell receptor beta variable 6-1
28619,5.96E-06,3.09E-07,29.977026,29.91,TRBV3-1,T cell receptor beta variable 3-1
962,5.97E-06,3.10E-07,29.973239,1263.01,CD48,CD48 molecule
283208,5.97E-06,3.10E-07,29.970453,167.1,P4HA3,prolyl 4-hydroxylase subunit alpha 3
140691,5.97E-06,3.10E-07,29.97087,96,TRIM69,tripartite motif containing 69
105376993,6.02E-06,3.13E-07,29.951462,33.82,LOC105376993,uncharacterized LOC105376993
5770,6.11E-06,3.18E-07,29.919434,3596.58,PTPN1,protein tyrosine phosphatase non-receptor type 1
24147,6.11E-06,3.19E-07,29.917204,131.3,FJX1,four-jointed box kinase 1
2356,6.17E-06,3.22E-07,29.897843,1587.94,FPGS,folylpolyglutamate synthase
22936,6.17E-06,3.22E-07,29.894517,3472.07,ELL2,elongation factor for RNA polymerase II 2
162967,6.17E-06,3.22E-07,29.894637,1739.55,ZNF320,zinc finger protein 320
105369301,6.17E-06,3.23E-07,29.890523,17.89,CLDN14-AS1,CLDN14 antisense RNA 1
6320,6.20E-06,3.25E-07,29.881703,596.02,CLEC11A,C-type lectin domain containing 11A
8740,6.20E-06,3.25E-07,29.879016,427.46,TNFSF14,TNF superfamily member 14
959,6.21E-06,3.26E-07,29.873474,174.11,CD40LG,CD40 ligand
139322,6.24E-06,3.28E-07,29.863294,1404.89,APOOL,apolipoprotein O like
163351,6.28E-06,3.30E-07,29.848837,9.67,GBP6,guanylate binding protein family member 6
143458,6.29E-06,3.31E-07,29.843953,431.9,LDLRAD3,low density lipoprotein receptor class A domain containing 3
133,6.37E-06,3.35E-07,29.817193,1926.37,ADM,adrenomedullin
284346,6.40E-06,3.37E-07,29.807623,281.58,ZNF575,zinc finger protein 575
105379241,6.41E-06,3.38E-07,29.802095,10.49,LOC105379241,uncharacterized LOC105379241
55610,6.49E-06,3.42E-07,29.774208,1437.97,VPS50,VPS50 subunit of EARP/GARPII complex
1029,6.49E-06,3.42E-07,29.775362,111.63,CDKN2A,cyclin dependent kinase inhibitor 2A
100996286,6.49E-06,3.43E-07,29.771557,29.93,LINC02273,long intergenic non-protein coding RNA 2273
23648,6.49E-06,3.43E-07,29.769688,3538.69,SSBP3,single stranded DNA binding protein 3
23623,6.53E-06,3.46E-07,29.756335,2538.72,RUSC1,RUN and SH3 domain containing 1
8800,6.66E-06,3.52E-07,29.716801,927.41,PEX11A,peroxisomal biogenesis factor 11 alpha
101928311,6.66E-06,3.53E-07,29.714617,31.79,LINC01668,long intergenic non-protein coding RNA 1668
348013,6.67E-06,3.54E-07,29.708956,471.39,TMEM255B,transmembrane protein 255B
27074,6.83E-06,3.63E-07,29.659214,448.83,LAMP3,lysosomal associated membrane protein 3
105379749,6.90E-06,3.66E-07,29.638946,13.16,LOC105379749,uncharacterized LOC105379749
105377743,6.90E-06,3.67E-07,29.635236,18.34,LOC105377743,uncharacterized LOC105377743
55076,6.93E-06,3.69E-07,29.626681,553.97,TMEM45A,transmembrane protein 45A
105374538,6.94E-06,3.71E-07,29.616024,21.51,LOC105374538,uncharacterized LOC105374538
2760,6.94E-06,3.71E-07,29.614882,4362.39,GM2A,ganglioside GM2 activator
50807,6.94E-06,3.70E-07,29.617925,2393.5,ASAP1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
161436,6.94E-06,3.71E-07,29.615551,587.38,EML5,EMAP like 5
3560,6.94E-06,3.71E-07,29.615417,836.1,IL2RB,interleukin 2 receptor subunit beta
26228,6.99E-06,3.74E-07,29.599872,186.31,STAP1,signal transducing adaptor family member 1
4040,7.02E-06,3.76E-07,29.588705,2413.31,LRP6,LDL receptor related protein 6
105377105,7.08E-06,3.79E-07,29.570793,1377.32,FLNB-AS1,FLNB antisense RNA 1
91607,7.09E-06,3.80E-07,29.566745,1977.52,SLFN11,schlafen family member 11
4351,7.14E-06,3.83E-07,29.549617,3382.98,MPI,mannose phosphate isomerase
5209,7.22E-06,3.88E-07,29.526216,3929.31,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
171568,7.22E-06,3.88E-07,29.52428,3528.05,POLR3H,RNA polymerase III subunit H
28680,7.26E-06,3.90E-07,29.512308,18.12,TRAV8-6,T cell receptor alpha variable 8-6
4564,7.28E-06,3.91E-07,29.507115,274.71,TRNH,tRNA-His
55803,7.32E-06,3.94E-07,29.492526,760.7,ADAP2,ArfGAP with dual PH domains 2
101,7.34E-06,3.95E-07,29.487377,1156.84,ADAM8,ADAM metallopeptidase domain 8
28688,7.36E-06,3.97E-07,29.47991,11.22,TRAV5,T cell receptor alpha variable 5
22914,7.38E-06,3.98E-07,29.471855,245.22,KLRK1,killer cell lectin like receptor K1
192666,7.38E-06,3.99E-07,29.470838,250.9,KRT24,keratin 24
105377766,7.45E-06,4.03E-07,29.44973,17.4,LOC105377766,
57017,7.46E-06,4.03E-07,29.446235,3312.88,COQ9,coenzyme Q9
23096,7.50E-06,4.06E-07,29.43513,1494.06,IQSEC2,IQ motif and Sec7 domain ArfGEF 2
105373311,7.64E-06,4.14E-07,29.394892,73.16,LOC105373311,uncharacterized LOC105373311
55450,7.76E-06,4.20E-07,29.363829,5069.6,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1
5948,7.82E-06,4.24E-07,29.346054,1363.16,RBP2,retinol binding protein 2
221092,7.83E-06,4.25E-07,29.341482,6529.73,HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2
896,7.93E-06,4.31E-07,29.313987,2920.19,CCND3,cyclin D3
9620,8.02E-06,4.36E-07,29.29055,578.55,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1
22856,8.02E-06,4.37E-07,29.287884,1960.85,CHSY1,chondroitin sulfate synthase 1
79168,8.11E-06,4.42E-07,29.26554,365.34,LILRA6,leukocyte immunoglobulin like receptor A6
254896,8.18E-06,4.46E-07,29.247031,28.36,LOC254896,uncharacterized LOC254896
105373791,8.18E-06,4.46E-07,29.245291,1341.25,LOC105373791,uncharacterized LOC105373791
91526,8.18E-06,4.47E-07,29.24332,1606.17,ANKRD44,ankyrin repeat domain 44
4498,8.21E-06,4.49E-07,29.23364,69.77,MT1JP,"metallothionein 1J, pseudogene"
84734,8.38E-06,4.58E-07,29.191502,167.93,FAM167B,family with sequence similarity 167 member B
105371464,8.42E-06,4.61E-07,29.18062,24.82,LOC105371464,uncharacterized LOC105371464
100616211,8.60E-06,4.71E-07,29.137641,955.61,MIR4709,microRNA 4709
8911,8.74E-06,4.79E-07,29.102187,153.37,CACNA1I,calcium voltage-gated channel subunit alpha1 I
105372903,8.75E-06,4.80E-07,29.100065,11.17,LOC105372903,uncharacterized LOC105372903
105375987,8.76E-06,4.81E-07,29.096409,172.26,LOC105375987,uncharacterized LOC105375987
84106,8.82E-06,4.85E-07,29.079728,179.18,PRAM1,PML-RARA regulated adaptor molecule 1
731424,8.90E-06,4.89E-07,29.060084,25.14,MIR3945HG,MIR3945 host gene
105376806,8.91E-06,4.90E-07,29.056258,98.35,LOC105376806,uncharacterized LOC105376806
84824,8.96E-06,4.93E-07,29.044358,272.19,FCRLA,Fc receptor like A
10612,9.03E-06,4.97E-07,29.027771,1518.86,TRIM3,tripartite motif containing 3
100302132,9.03E-06,4.98E-07,29.025627,20.08,MIR1182,microRNA 1182
57655,9.13E-06,5.04E-07,29.002633,2644.7,GRAMD1A,GRAM domain containing 1A
105375218,9.15E-06,5.05E-07,28.99641,24.33,LOC105375218,uncharacterized LOC105375218
50619,9.15E-06,5.06E-07,28.992326,1232.09,DEF6,DEF6 guanine nucleotide exchange factor
23552,9.15E-06,5.06E-07,28.993657,619.96,CDK20,cyclin dependent kinase 20
6814,9.16E-06,5.07E-07,28.989551,2455.75,STXBP3,syntaxin binding protein 3
28639,9.20E-06,5.09E-07,28.980231,895.74,TRBC1,T cell receptor beta constant 1
93349,9.60E-06,5.32E-07,28.89224,1657.03,SP140L,SP140 nuclear body protein like
5494,9.62E-06,5.34E-07,28.887427,4329.36,PPM1A,"protein phosphatase, Mg2+/Mn2+ dependent 1A"
106614088,9.66E-06,5.37E-07,28.875107,388.81,MIR34AHG,MIR34A host gene
105374745,9.66E-06,5.37E-07,28.874568,14.66,LOC105374745,uncharacterized LOC105374745
114904,9.73E-06,5.41E-07,28.859183,943.53,C1QTNF6,C1q and TNF related 6
114990,9.78E-06,5.44E-07,28.847252,739.93,VASN,vasorin
145508,9.84E-06,5.48E-07,28.833606,324.79,CEP128,centrosomal protein 128
694,9.85E-06,5.49E-07,28.830096,8155.51,BTG1,BTG anti-proliferation factor 1
6372,9.93E-06,5.54E-07,28.812533,273.27,CXCL6,C-X-C motif chemokine ligand 6
8476,1.01E-05,5.61E-07,28.785903,5286.33,CDC42BPA,CDC42 binding protein kinase alpha
11245,1.01E-05,5.65E-07,28.772614,594.68,GPR176,G protein-coupled receptor 176
83394,1.01E-05,5.67E-07,28.766232,2244.75,PITPNM3,PITPNM family member 3
28627,1.02E-05,5.71E-07,28.752116,10.79,TRBJ2-2P,T cell receptor beta joining 2-2P (non-functional)
118738,1.02E-05,5.71E-07,28.750397,239.5,ZNF488,zinc finger protein 488
8651,1.02E-05,5.71E-07,28.750043,274.84,SOCS1,suppressor of cytokine signaling 1
28684,1.04E-05,5.82E-07,28.712245,16.59,TRAV8-2,T cell receptor alpha variable 8-2
26999,1.05E-05,5.89E-07,28.68919,2016.89,CYFIP2,cytoplasmic FMR1 interacting protein 2
106029310,1.05E-05,5.89E-07,28.688531,10.76,DANT1,"DXZ4 associated non-coding transcript 1, proximal"
8991,1.06E-05,5.93E-07,28.675025,18412.84,SELENBP1,selenium binding protein 1
105377945,1.07E-05,6.01E-07,28.650431,480.59,LOC105377945,uncharacterized LOC105377945
10910,1.08E-05,6.07E-07,28.629313,2405.26,SUGT1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
8195,1.08E-05,6.10E-07,28.618624,2206.15,MKKS,MKKS centrosomal shuttling protein
10135,1.10E-05,6.21E-07,28.582958,10711.34,NAMPT,nicotinamide phosphoribosyltransferase
5145,1.12E-05,6.32E-07,28.549699,166.12,PDE6A,phosphodiesterase 6A
7127,1.12E-05,6.34E-07,28.541856,7303.38,TNFAIP2,TNF alpha induced protein 2
2870,1.13E-05,6.39E-07,28.52747,2096.11,GRK6,G protein-coupled receptor kinase 6
442117,1.14E-05,6.45E-07,28.509009,124.21,GALNTL6,polypeptide N-acetylgalactosaminyltransferase like 6
6584,1.16E-05,6.56E-07,28.474363,1636.58,SLC22A5,solute carrier family 22 member 5
58191,1.16E-05,6.56E-07,28.474191,2185.87,CXCL16,C-X-C motif chemokine ligand 16
28609,1.16E-05,6.57E-07,28.470063,10.51,TRBV5-6,T cell receptor beta variable 5-6
90288,1.16E-05,6.60E-07,28.462053,23.69,EFCAB12,EF-hand calcium binding domain 12
64240,1.18E-05,6.67E-07,28.440501,167.78,ABCG5,ATP binding cassette subfamily G member 5
5264,1.18E-05,6.70E-07,28.432686,2172.9,PHYH,phytanoyl-CoA 2-hydroxylase
1462,1.19E-05,6.75E-07,28.418582,4908.18,VCAN,versican
10578,1.19E-05,6.76E-07,28.413825,339.33,GNLY,granulysin
54210,1.22E-05,6.92E-07,28.368604,419.89,TREM1,triggering receptor expressed on myeloid cells 1
79722,1.22E-05,6.94E-07,28.362528,47.7,ANKRD55,ankyrin repeat domain 55
83648,1.22E-05,6.94E-07,28.361976,123.38,FAM167A,family with sequence similarity 167 member A
4005,1.22E-05,6.96E-07,28.357011,736.79,LMO2,LIM domain only 2
3772,1.25E-05,7.11E-07,28.313797,187.9,KCNJ15,potassium inwardly rectifying channel subfamily J member 15
5067,1.25E-05,7.15E-07,28.30286,411.3,CNTN3,contactin 3
28631,1.25E-05,7.17E-07,28.297093,31.97,TRBJ1-5,T cell receptor beta joining 1-5
28625,1.26E-05,7.20E-07,28.28749,12.51,TRBJ2-4,T cell receptor beta joining 2-4
105376219,1.26E-05,7.21E-07,28.286275,13.19,LOC105376219,uncharacterized LOC105376219
1800,1.26E-05,7.25E-07,28.275315,1462.52,DPEP1,dipeptidase 1
100820829,1.27E-05,7.28E-07,28.266642,625.39,MYZAP,myocardial zonula adherens protein
23028,1.29E-05,7.38E-07,28.238,3610.51,KDM1A,lysine demethylase 1A
90226,1.29E-05,7.42E-07,28.228857,8.13,UCN2,urocortin 2
386597,1.30E-05,7.45E-07,28.219794,28.5,GRASLND,glycosaminoglycan regulatory associated long non-coding RNA
7130,1.30E-05,7.49E-07,28.208221,388.56,TNFAIP6,TNF alpha induced protein 6
4641,1.32E-05,7.58E-07,28.184522,15500.02,MYO1C,myosin IC
160365,1.33E-05,7.64E-07,28.169848,80.94,CLECL1P,"C-type lectin like 1, pseudogene"
23513,1.34E-05,7.70E-07,28.152884,3479.8,SCRIB,scribble planar cell polarity protein
10989,1.34E-05,7.72E-07,28.148547,5235.89,IMMT,inner membrane mitochondrial protein
28657,1.34E-05,7.75E-07,28.141954,13.51,TRAV26-1,T cell receptor alpha variable 26-1
2701,1.34E-05,7.75E-07,28.139627,560.25,GJA4,gap junction protein alpha 4
29015,1.35E-05,7.83E-07,28.120677,1706.36,SLC43A3,solute carrier family 43 member 3
1241,1.36E-05,7.89E-07,28.105419,789.79,LTB4R,leukotriene B4 receptor
5364,1.37E-05,7.93E-07,28.09576,6950.18,PLXNB1,plexin B1
440119,1.37E-05,7.96E-07,28.087687,94.89,FZD10-AS1,FZD10 antisense divergent transcript
85444,1.41E-05,8.15E-07,28.041125,1386.2,LRRCC1,leucine rich repeat and coiled-coil centrosomal protein 1
29094,1.43E-05,8.31E-07,28.002045,1301.52,LGALSL,galectin like
79668,1.44E-05,8.33E-07,27.995966,1636.56,PARP8,poly(ADP-ribose) polymerase family member 8
57091,1.44E-05,8.38E-07,27.984565,288.86,CASS4,Cas scaffold protein family member 4
414062,1.45E-05,8.40E-07,27.979003,112.94,CCL3L3,C-C motif chemokine ligand 3 like 3
10392,1.46E-05,8.49E-07,27.959478,1262.5,NOD1,nucleotide binding oligomerization domain containing 1
2208,1.47E-05,8.55E-07,27.943378,256.41,FCER2,Fc epsilon receptor II
